PERMNO,date,VOL,RET,vwretd,ewretd,sprtrn
18542,20100514,9939800,-0.030339,-0.019384,-0.018568,-0.0188
18542,20100517,11881200,-0.016954,-0.000563,-0.003146,0.001109
18542,20100518,9597400,-0.009251,-0.013634,-0.012871,-0.014196
18542,20100519,18584700,-0.027694,-0.007144,-0.01329,-0.00513
18542,20100520,22807900,-0.045085,-0.040348,-0.039086,-0.038976
18542,20100521,15890300,0.024203,0.015276,0.011578,0.015024
18542,20100524,11185300,-0.014478,-0.01203,-0.006556,-0.012908
18542,20100525,13795800,-0.000169,-0.000157,-0.006476,0.000354
18542,20100526,11568900,0.008782,-0.00287,0.004575,-0.005661
18542,20100527,9558200,0.039009,0.03509,0.033655,0.032876
18542,20100528,7709400,-0.020948,-0.011745,-0.00663,-0.012375
18542,20100601,8346300,-0.024523,-0.0185,-0.020678,-0.017165
18542,20100602,9455100,0.026826,0.026559,0.020297,0.025843
18542,20100603,8982800,0.004108,0.004793,0.005511,0.004051
18542,20100604,10279600,-0.054819,-0.035851,-0.032259,-0.034411
18542,20100607,8907100,-0.033414,-0.014001,-0.018182,-0.013532
18542,20100608,11606300,0.013971,0.009216,-0.001221,0.010976
18542,20100609,9752700,0.003533,-0.003829,-0.000242,-0.005942
18542,20100610,9704600,0.055272,0.029493,0.024915,0.029507
18542,20100611,7341700,0.004671,0.006185,0.009444,0.00438
18542,20100614,9783600,0.012784,0.000012,0.004188,-0.001805
18542,20100615,11872000,0.040328,0.023845,0.019397,0.023494
18542,20100616,10565500,0.014655,-0.001212,-0.00197,-0.000556
18542,20100617,10579900,0.008697,0.000907,-0.000032,0.001283
18542,20100618,11005500,0.013857,0.001705,0.002944,0.001317
18542,20100621,11652400,0.003341,-0.004316,-0.00631,-0.003857
18542,20100622,8660100,-0.029665,-0.016131,-0.013867,-0.016071
18542,20100623,9037600,0.003432,-0.002925,-0.001877,-0.002985
18542,20100624,8658200,-0.014923,-0.016248,-0.012404,-0.016803
18542,20100625,12068800,0.021146,0.006049,0.010275,0.002859
18542,20100628,6836800,-0.004791,-0.003123,-0.004657,-0.002034
18542,20100629,13064300,-0.055124,-0.032865,-0.031187,-0.031017
18542,20100630,9636200,-0.012818,-0.008942,-0.005541,-0.010113
18542,20100701,11598500,-0.001665,-0.003937,-0.007599,-0.00324
18542,20100702,7878200,-0.013173,-0.004746,-0.004368,-0.004662
18542,20100706,9358700,0.010646,0.003313,-0.006419,0.005359
18542,20100707,7593300,0.039625,0.030874,0.021937,0.031331
18542,20100708,6060600,0.015921,0.009559,0.010041,0.009413
18542,20100709,6458000,0.024537,0.0089,0.011698,0.007204
18542,20100712,4916400,-0.006799,-0.001339,-0.005483,0.000733
18542,20100713,10081500,0.039048,0.017184,0.021561,0.015379
18542,20100714,6851200,-0.001348,-0.000637,-0.001089,-0.000155
18542,20100715,8102600,-0.002848,0.00042,-0.003627,0.001196
18542,20100716,8504100,-0.032025,-0.028521,-0.024131,-0.02882
18542,20100719,6826300,0.01345,0.005,0.003039,0.005982
18542,20100720,9472100,0.025154,0.01263,0.01159,0.011417
18542,20100721,11432300,0.006624,-0.01284,-0.009837,-0.01282
18542,20100722,15911400,0.016898,0.023555,0.023312,0.022513
18542,20100723,8873100,0.019265,0.009625,0.01352,0.00822
18542,20100726,8882700,0.009811,0.011606,0.013834,0.0112
18542,20100727,11950900,-0.011573,-0.002525,-0.002162,-0.001049
18542,20100728,7611600,0.007806,-0.00746,-0.007818,-0.006922
18542,20100729,7671500,-0.00459,-0.002606,0.00046,-0.004159
18542,20100730,7221200,0.005043,0.00152,0.003373,0.000064
18542,20100802,6304000,0.018638,0.020543,0.0136,0.022023
18542,20100803,5885900,-0.009571,-0.005139,-0.00456,-0.004796
18542,20100804,6211000,0.010658,0.007461,0.007322,0.006051
18542,20100805,7415000,0.011811,-0.002492,-0.004121,-0.001269
18542,20100806,5463300,-0.005559,-0.003543,-0.002671,-0.003704
18542,20100809,3629200,0.007127,0.005841,0.006802,0.005483
18542,20100810,6084200,-0.009019,-0.007991,-0.01158,-0.005967
18542,20100811,9229600,-0.037945,-0.029199,-0.028496,-0.028179
18542,20100812,7639900,-0.01761,-0.004668,-0.003038,-0.005379
18542,20100813,6663500,0.007556,-0.003872,-0.004209,-0.004024
18542,20100816,5436800,0.007058,0.00145,0.00363,0.00012
18542,20100817,5946800,0.018251,0.013884,0.012332,0.012192
18542,20100818,4989700,0.000143,0.002325,0.001914,0.001483
18542,20100819,9625400,-0.006595,-0.0167,-0.016574,-0.016935
18542,20100820,8023700,-0.006206,-0.00331,-0.001642,-0.003663
18542,20100823,8880500,-0.029335,-0.004849,-0.008724,-0.00404
18542,20100824,9677900,-0.02693,-0.01443,-0.011864,-0.014512
18542,20100825,8681900,-0.005228,0.004571,0.005698,0.003289
18542,20100826,7085600,-0.011592,-0.00664,-0.004949,-0.007685
18542,20100827,7488000,0.030493,0.018437,0.018576,0.016587
18542,20100830,5133900,-0.0217,-0.01421,-0.013772,-0.014719
18542,20100831,6760700,0.010703,0.000124,0.00036,0.000391
18542,20100901,9071100,0.046041,0.029083,0.024891,0.029505
18542,20100902,5300700,0.005575,0.009531,0.008299,0.009081
18542,20100903,7837600,0.022469,0.012969,0.011735,0.013219
18542,20100907,6846700,-0.005422,-0.011856,-0.012413,-0.011471
18542,20100908,6323200,0.014921,0.006321,0.006096,0.006439
18542,20100909,5355800,-0.001414,0.003759,0.002373,0.004832
18542,20100910,5018600,0.008777,0.004483,0.004082,0.004863
18542,20100913,7694500,0.013752,0.012854,0.015681,0.011131
18542,20100914,6048600,-0.005675,-0.000107,-0.000765,-0.000713
18542,20100915,5507100,0.004176,0.002958,0.001406,0.003541
18542,20100916,6234200,-0.001802,-0.000757,-0.002686,-0.000364
18542,20100917,11341800,0.016389,0.001131,0.003139,0.000827
18542,20100920,8896100,0.021454,0.015165,0.017201,0.01521
18542,20100921,14968300,0.02194,-0.003096,-0.002994,-0.002564
18542,20100922,8386100,-0.002749,-0.005024,-0.005267,-0.004825
18542,20100923,8747100,0.00105,-0.008099,-0.006134,-0.008331
18542,20100924,14218500,0.045502,0.021173,0.020093,0.021194
18542,20100927,8364000,-0.002383,-0.004455,-0.001479,-0.005667
18542,20100928,7786800,0.001634,0.00578,0.007405,0.00485
18542,20100929,7943700,0.004017,-0.001081,0.002018,-0.002588
18542,20100930,11940700,-0.016377,-0.001993,0.001188,-0.003084
18542,20101001,8543600,-0.005846,0.004938,0.004502,0.004416
18542,20101004,6418700,-0.012145,-0.008282,-0.009036,-0.008035
18542,20101005,7140300,0.027566,0.020549,0.018548,0.020861
18542,20101006,6258800,-0.00403,-0.000341,-0.000477,-0.000672
18542,20101007,8980500,-0.004299,-0.002127,-0.001648,-0.001647
18542,20101008,14296600,0.020701,0.007606,0.009939,0.006122
18542,20101011,4599900,-0.004853,0.000551,0.001862,0.000146
18542,20101012,10042600,-0.008002,0.003649,0.00378,0.003819
18542,20101013,8501400,0.011974,0.008783,0.011164,0.007121
18542,20101014,5667700,-0.004733,-0.003668,-0.001723,-0.003641
18542,20101015,6527000,-0.002002,0.000698,-0.000574,0.002028
18542,20101018,6547900,0.006144,0.006289,0.005744,0.007244
18542,20101019,9858400,-0.021062,-0.017199,-0.016739,-0.015877
18542,20101020,9662300,0.022533,0.011258,0.01023,0.010524
18542,20101021,17736800,-0.012326,0.000277,-0.003003,0.001774
18542,20101022,6447100,-0.007098,0.002655,0.005055,0.002389
18542,20101025,6484800,0.009192,0.003724,0.005167,0.002147
18542,20101026,6246100,-0.00506,-0.000428,0.000521,0.000017
18542,20101027,6789800,-0.005467,-0.003317,-0.004156,-0.002691
18542,20101028,7063200,-0.006137,0.001143,-0.000824,0.001125
18542,20101029,4563900,0.011063,0.001654,0.003556,-0.000439
18542,20101101,7476300,0.008524,0.000144,-0.003474,0.000947
18542,20101102,4943900,0.006055,0.009039,0.011684,0.007759
18542,20101103,5776700,0.00163,0.003447,0.002305,0.003678
18542,20101104,13046800,0.041312,0.01991,0.017268,0.019283
18542,20101105,6280400,0.004328,0.004011,0.004517,0.003923
18542,20101108,4284500,-0.005028,-0.000899,0.002147,-0.002121
18542,20101109,6030000,-0.014557,-0.00848,-0.009232,-0.008052
18542,20101110,5951000,0.006715,0.005429,0.005925,0.004376
18542,20101111,5006600,-0.000243,-0.00362,-0.00441,-0.004242
18542,20101112,6156800,-0.016982,-0.013378,-0.012531,-0.011808
18542,20101115,15814200,0.009625,-0.00133,-0.00131,-0.001217
18542,20101116,12527500,-0.017722,-0.01684,-0.01671,-0.016205
18542,20101117,5411400,0.009954,0.00162,0.00286,0.000212
18542,20101118,6645500,0.0239,0.015549,0.012539,0.015357
18542,20101119,5742100,0.010348,0.003735,0.003861,0.00254
18542,20101122,6411100,0.000357,-0.000276,0.001011,-0.001575
18542,20101123,5739200,-0.01631,-0.014125,-0.010221,-0.014284
18542,20101124,5881500,0.02493,0.015663,0.014314,0.014923
18542,20101126,2521500,-0.006612,-0.006875,-0.002554,-0.007469
18542,20101129,5087000,-0.005468,-0.000913,-0.000616,-0.001379
18542,20101130,7774700,0.011115,-0.005785,-0.005344,-0.00607
18542,20101201,8858500,0.033688,0.020809,0.013234,0.021617
18542,20101202,6349200,0.013379,0.012215,0.008935,0.012818
18542,20101203,4999700,0.008576,0.003956,0.005105,0.002603
18542,20101206,4347300,-0.002014,0.000026,0.00299,-0.001298
18542,20101207,11247600,0.012892,0.000186,0.000215,0.000515
18542,20101208,5256200,-0.00808,0.001545,-0.001006,0.003702
18542,20101209,3832900,0.000558,0.003571,0.00349,0.003843
18542,20101210,3314200,0.003011,0.006422,0.006814,0.006002
18542,20101213,6637000,0.01879,0.000189,-0.001501,0.000048
18542,20101214,4948900,0.00502,0.00028,-0.001453,0.000911
18542,20101215,8323200,0.011185,-0.005251,-0.004134,-0.005122
18542,20101216,4863600,0.000859,0.005847,0.007882,0.006185
18542,20101217,6472600,-0.006545,0.001558,0.003671,0.000837
18542,20101220,3523200,0.007668,0.001819,0.00071,0.002548
18542,20101221,4111000,0.014255,0.007182,0.008653,0.00603
18542,20101222,2611800,-0.000634,0.003138,0.003301,0.00338
18542,20101223,2206800,-0.001269,-0.001189,0.000389,-0.001644
18542,20101227,2620700,-0.004023,0.000674,0.003479,0.000613
18542,20101228,2995500,-0.00404,0.00079,-0.000227,0.000771
18542,20101229,2779600,0.000961,0.002732,0.004137,0.001009
18542,20101230,2325600,0.00096,-0.000804,0.001308,-0.001508
18542,20101231,2542600,-0.002237,-0.000238,0.000871,-0.000191
18542,20110103,5233300,0.005232,0.011205,0.012533,0.011315
18542,20110104,6120600,-0.004673,-0.003889,-0.006753,-0.001313
18542,20110105,4124400,0.008644,0.005374,0.007944,0.005007
18542,20110106,4109500,-0.010368,-0.002519,-0.001211,-0.002123
18542,20110107,4548100,0.002031,-0.001946,-0.002848,-0.001845
18542,20110110,4160900,-0.003627,-0.000718,0.002287,-0.001376
18542,20110111,5307200,0.005996,0.005025,0.005963,0.003725
18542,20110112,5699300,-0.004896,0.00902,0.008259,0.009008
18542,20110113,4539800,0.006953,-0.001887,-0.0005,-0.001711
18542,20110114,4573100,-0.001381,0.006638,0.004736,0.007385
18542,20110118,8819100,0.028295,0.002164,0.002518,0.001376
18542,20110119,6478100,-0.00717,-0.01223,-0.016081,-0.010116
18542,20110120,7160800,-0.020201,-0.003822,-0.0076,-0.001295
18542,20110121,6193000,-0.009187,0.001269,-0.000136,0.002414
18542,20110124,4615000,0.019623,0.006285,0.006046,0.005836
18542,20110125,5437200,-0.001903,-0.000435,-0.001076,0.000263
18542,20110126,6090700,0.014408,0.00733,0.011707,0.004221
18542,20110127,11543300,0.009191,0.002122,0.001653,0.002244
18542,20110128,7242900,-0.009831,-0.017212,-0.017784,-0.017852
18542,20110131,6012800,0.013901,0.00762,0.005212,0.007663
18542,20110201,7558800,0.010308,0.01701,0.014753,0.016694
18542,20110202,6531200,0.011019,-0.002218,-0.000556,-0.002723
18542,20110203,5035600,-0.001615,0.002926,0.001939,0.002354
18542,20110204,6030900,0.006671,0.002168,0.001326,0.002884
18542,20110207,5697900,0.008836,0.006122,0.006745,0.00624
18542,20110208,5045300,0.001393,0.004562,0.003895,0.004185
18542,20110209,4805900,-0.00815,-0.00343,-0.00361,-0.002786
18542,20110210,5638000,0.008117,0.001331,0.000472,0.00075
18542,20110211,6445300,0.029225,0.006107,0.006629,0.005507
18542,20110214,4058400,-0.002704,0.00339,0.003197,0.002385
18542,20110215,4422600,-0.002518,-0.003185,-0.003015,-0.003235
18542,20110216,4857300,0.00534,0.007512,0.006352,0.006257
18542,20110217,2993700,-0.001835,0.003948,0.005617,0.003076
18542,20110218,8746800,0.024187,0.001227,0.001088,0.001925
18542,20110222,8247000,-0.036369,-0.021038,-0.020645,-0.020529
18542,20110223,8916100,-0.019508,-0.006545,-0.008481,-0.006112
18542,20110224,6351100,0.005499,-0.000131,0.002655,-0.000994
18542,20110225,4632600,0.014219,0.012918,0.015057,0.01055
18542,20110228,4021700,0.009118,0.005333,0.002853,0.005561
18542,20110301,7289200,-0.029826,-0.014888,-0.011157,-0.01574
18542,20110302,5420300,0.011116,0.00283,0.002967,0.001615
18542,20110303,7436700,0.032485,0.016072,0.013356,0.017219
18542,20110304,5683600,-0.011607,-0.00589,-0.003337,-0.007378
18542,20110307,6005800,-0.008832,-0.009398,-0.009718,-0.008341
18542,20110308,6167600,0.019583,0.008078,0.008947,0.008923
18542,20110309,6403400,-0.016998,-0.002433,-0.003092,-0.001362
18542,20110310,11861600,-0.038785,-0.019772,-0.019528,-0.018871
18542,20110311,8175700,0.016567,0.00695,0.002937,0.00708
18542,20110314,7991500,0.020796,-0.005471,-0.006664,-0.006049
18542,20110315,11764900,-0.013222,-0.011143,-0.010769,-0.0112
18542,20110316,13057400,-0.003474,-0.016629,-0.010119,-0.019495
18542,20110317,9868100,0.027092,0.012207,0.00724,0.013398
18542,20110318,11517100,0.018813,0.004853,0.008049,0.004302
18542,20110321,7692700,0.024081,0.016431,0.015753,0.014994
18542,20110322,7018000,-0.007436,-0.003235,-0.001224,-0.003551
18542,20110323,7099200,-0.000281,0.002867,0.002902,0.002914
18542,20110324,8365600,0.015081,0.00854,0.005814,0.009341
18542,20110325,7662000,0.006644,0.00313,0.003927,0.003161
18542,20110328,5447100,0.002842,-0.003324,-0.001773,-0.002748
18542,20110329,5776600,0.01042,0.007158,0.005552,0.00706
18542,20110330,5619000,0.008956,0.008221,0.007886,0.006685
18542,20110331,5179800,-0.001614,-0.000603,0.002407,-0.001829
18542,20110401,6093900,0.015896,0.005456,0.003529,0.004963
18542,20110404,3886900,0.002298,0.001162,0.000958,0.000345
18542,20110405,5352300,-0.009437,0.001331,0.00192,-0.00018
18542,20110406,5719300,-0.011664,0.001737,0.002638,0.002184
18542,20110407,8412600,-0.01036,-0.002255,-0.002513,-0.00152
18542,20110408,5401800,-0.000273,-0.003388,-0.004745,-0.004004
18542,20110411,5006900,-0.006829,-0.00472,-0.006491,-0.002793
18542,20110412,8748100,-0.022921,-0.009236,-0.010338,-0.007777
18542,20110413,5840900,0.009946,0.001303,0.001645,0.00019
18542,20110414,5780500,-0.000465,0.000539,0.002637,0.000084
18542,20110415,5321400,-0.003439,0.003963,0.004948,0.003925
18542,20110418,11448600,-0.030874,-0.011611,-0.011485,-0.011018
18542,20110419,7159300,0.021174,0.00572,0.003512,0.005731
18542,20110420,5331100,0.024694,0.014266,0.012661,0.013515
18542,20110421,4061400,0.010528,0.005868,0.004946,0.005277
18542,20110425,3707600,-0.005209,-0.001841,-0.000562,-0.001593
18542,20110426,6674600,0.028388,0.008147,0.005423,0.00898
18542,20110427,6070200,0.005985,0.00616,0.005247,0.00625
18542,20110428,6270200,0.000266,0.00294,0.001926,0.003555
18542,20110429,11799000,0.024592,0.003121,0.003668,0.002301
18542,20110502,7625800,-0.009011,-0.003566,-0.006003,-0.001753
18542,20110503,6302800,-0.009618,-0.006643,-0.009097,-0.003379
18542,20110504,8970700,-0.022071,-0.007961,-0.008801,-0.006855
18542,20110505,8786300,-0.012458,-0.009446,-0.006183,-0.00907
18542,20110506,7993000,0.008684,0.004605,0.004575,0.00382
18542,20110509,5078100,0.011963,0.006144,0.006964,0.004544
18542,20110510,4928300,0.010836,0.008469,0.009877,0.008074
18542,20110511,9673000,-0.025605,-0.012234,-0.011619,-0.011111
18542,20110512,9278800,-0.012275,0.004028,0.004319,0.004895
18542,20110513,9253100,-0.021173,-0.008902,-0.009009,-0.008067
18542,20110516,8292200,-0.002257,-0.006952,-0.010372,-0.006204
18542,20110517,19233200,-0.037798,-0.000633,-0.004038,-0.000369
18542,20110518,9472900,0.031054,0.010736,0.010977,0.008804
18542,20110519,8618500,0.000475,0.002341,0.000843,0.002178
18542,20110520,8657500,-0.009212,-0.006785,-0.004414,-0.007688
18542,20110523,10099600,-0.023387,-0.012998,-0.013172,-0.011926
18542,20110524,7277400,-0.003337,-0.000394,-0.001002,-0.000827
18542,20110525,6193600,0.01674,0.005075,0.005819,0.003183
18542,20110526,6643100,0.009104,0.005325,0.007791,0.003953
18542,20110527,4512500,0.003935,0.00511,0.006103,0.004081
18542,20110531,6645000,0.011472,0.010286,0.009375,0.010593
18542,20110601,10603400,-0.0431,-0.023067,-0.019626,-0.022785
18542,20110602,9128500,0.009384,-0.000633,-0.000076,-0.001225
18542,20110603,9510700,-0.010666,-0.009286,-0.009502,-0.009734
18542,20110606,8095200,-0.012265,-0.012446,-0.013344,-0.01076
18542,20110607,6790800,0.0002,0.000282,0.001428,-0.000956
18542,20110608,9764500,-0.018422,-0.005968,-0.010672,-0.004187
18542,20110609,6171400,0.012444,0.007447,0.005505,0.007378
18542,20110610,9610000,-0.024884,-0.01408,-0.011776,-0.01398
18542,20110613,9767700,-0.013948,-0.000903,-0.005617,0.000669
18542,20110614,8483100,0.025356,0.013861,0.014384,0.012612
18542,20110615,8149200,-0.022583,-0.017292,-0.014059,-0.017432
18542,20110616,8889500,-0.001986,-0.000108,-0.0008,0.001754
18542,20110617,8316800,0.005133,0.002163,0.001297,0.003045
18542,20110620,7486500,0.023241,0.005342,0.002474,0.005395
18542,20110621,9639600,0.032695,0.015891,0.016179,0.013423
18542,20110622,7452700,-0.01223,-0.005474,-0.003055,-0.006468
18542,20110623,10647300,0.003994,-0.002584,-0.000871,-0.002828
18542,20110624,8496900,-0.00537,-0.010561,-0.002417,-0.011726
18542,20110627,5618000,0.007899,0.008067,0.00546,0.009184
18542,20110628,7887200,0.030159,0.01369,0.010609,0.012944
18542,20110629,8642200,-0.004622,0.008723,0.00495,0.008283
18542,20110630,10599700,0.029992,0.009707,0.008397,0.010119
18542,20110701,9153700,0.020289,0.013471,0.010064,0.01441
18542,20110705,6880200,-0.001749,-0.000018,0.000809,-0.001336
18542,20110706,6942500,0.015217,0.001147,0.002874,0.001002
18542,20110707,7404200,0.014081,0.010619,0.011712,0.010454
18542,20110708,8298100,-0.010929,-0.006327,-0.004797,-0.006961
18542,20110711,7569200,-0.020379,-0.019338,-0.016317,-0.01809
18542,20110712,7893000,-0.011372,-0.003806,-0.002238,-0.004434
18542,20110713,6820200,0.015992,0.005001,0.007494,0.003106
18542,20110714,7394200,-0.009757,-0.008041,-0.009534,-0.006716
18542,20110715,6662900,0.016546,0.006174,0.004226,0.005554
18542,20110718,6880900,-0.010058,-0.009471,-0.011054,-0.00813
18542,20110719,6676400,0.017069,0.016157,0.013523,0.016309
18542,20110720,5761600,0.006111,0.000056,0.000967,-0.000671
18542,20110721,9341400,0.011694,0.012251,0.008889,0.013546
18542,20110722,25775700,-0.057796,0.001438,0.001586,0.000908
18542,20110725,8664600,0.00485,-0.006273,-0.007887,-0.005643
18542,20110726,7158500,-0.004354,-0.004537,-0.004068,-0.004105
18542,20110727,10687800,-0.036692,-0.02164,-0.021094,-0.020309
18542,20110728,9442900,-0.016775,-0.002926,-0.001403,-0.003234
18542,20110729,12286500,-0.008531,-0.005606,-0.003052,-0.006451
18542,20110801,12869500,0.019536,-0.00361,-0.000879,-0.004132
18542,20110802,12058200,-0.035147,-0.025643,-0.021078,-0.025557
18542,20110803,16922200,-0.009261,0.004954,0.00226,0.005016
18542,20110804,18654900,-0.0699,-0.050349,-0.047411,-0.04782
18542,20110805,22800500,0.01608,-0.004786,-0.012547,-0.000575
18542,20110808,21300300,-0.092208,-0.068664,-0.072385,-0.066634
18542,20110809,20479100,0.05908,0.051214,0.047193,0.047407
18542,20110810,15335900,-0.045382,-0.03855,-0.029835,-0.044152
18542,20110811,14160900,0.044785,0.045246,0.037437,0.04629
18542,20110812,11463400,0.029341,0.004764,0.004185,0.005262
18542,20110815,10462800,0.01737,0.022829,0.02302,0.021785
18542,20110816,10817800,-0.022108,-0.010894,-0.012918,-0.009739
18542,20110817,10621800,-0.019138,0.000845,0.000679,0.000947
18542,20110818,16798400,-0.049178,-0.045309,-0.041324,-0.044594
18542,20110819,13743400,-0.040322,-0.015358,-0.012201,-0.015009
18542,20110822,9459400,-0.001,0.000037,-0.002608,0.000258
18542,20110823,11699900,0.038678,0.033737,0.029031,0.034285
18542,20110824,10140200,0.029164,0.011552,0.008018,0.01312
18542,20110825,8212100,-0.025176,-0.015903,-0.015381,-0.015566
18542,20110826,9458200,0.022943,0.016437,0.015544,0.015122
18542,20110829,7645600,0.03511,0.029617,0.031522,0.02828
18542,20110830,9856900,0.019058,0.00376,0.004724,0.002347
18542,20110831,12665900,0.013025,0.005091,0.003022,0.004922
18542,20110901,10696200,-0.026923,-0.012122,-0.013773,-0.011871
18542,20110902,11952100,-0.035799,-0.024626,-0.022464,-0.025282
18542,20110906,8649700,0.003748,-0.008132,-0.008986,-0.007436
18542,20110907,9325000,0.034889,0.029134,0.027153,0.028646
18542,20110908,9947700,-0.018604,-0.010869,-0.012275,-0.010612
18542,20110909,11675900,-0.035386,-0.026578,-0.021056,-0.026705
18542,20110912,10852200,-0.001072,0.00414,-0.000416,0.006966
18542,20110913,9804400,0.013712,0.010801,0.011949,0.00912
18542,20110914,10626200,0.005058,0.012782,0.011742,0.01348
18542,20110915,8299900,0.013458,0.015461,0.008819,0.017187
18542,20110916,10490900,-0.008083,0.003563,0.001512,0.005707
18542,20110919,8942400,-0.015134,-0.010934,-0.014296,-0.009803
18542,20110920,8999800,-0.011111,-0.004104,-0.009079,-0.001661
18542,20110921,16465700,-0.051399,-0.029425,-0.024666,-0.02939
18542,20110922,20951300,-0.0688,-0.034393,-0.032856,-0.031883
18542,20110923,12106300,-0.000541,0.005756,0.007256,0.006082
18542,20110926,10018200,0.040482,0.021584,0.00989,0.023336
18542,20110927,10817100,0.01067,0.012843,0.01576,0.010688
18542,20110928,9383200,-0.033346,-0.023685,-0.025352,-0.020691
18542,20110929,10263600,0.004129,0.00822,0.00664,0.008114
18542,20110930,10543100,-0.02056,-0.024624,-0.018836,-0.024974
18542,20111003,10785100,-0.044556,-0.031919,-0.041273,-0.028451
18542,20111004,14733700,0.028207,0.023615,0.027309,0.022488
18542,20111005,9678400,0.023711,0.019649,0.017119,0.017866
18542,20111006,15809900,0.038109,0.020555,0.020344,0.018304
18542,20111007,14025400,-0.020366,-0.010923,-0.013551,-0.008163
18542,20111010,10305800,0.047802,0.034255,0.029485,0.034125
18542,20111011,17857600,0.019335,0.001062,0.005101,0.000544
18542,20111012,10424900,0.012894,0.011796,0.015322,0.009795
18542,20111013,7953200,-0.003182,-0.002945,-0.000734,-0.002974
18542,20111014,7356900,0.032539,0.017728,0.014655,0.01738
18542,20111017,10198500,-0.030562,-0.02084,-0.020291,-0.01937
18542,20111018,13576700,0.039254,0.020778,0.018461,0.020419
18542,20111019,8734800,-0.013692,-0.014157,-0.012744,-0.012649
18542,20111020,9446500,0.013882,0.003883,0.000394,0.004554
18542,20111021,11482800,0.037147,0.019254,0.016331,0.018809
18542,20111024,16383300,0.05012,0.016758,0.021869,0.012873
18542,20111025,10713600,-0.020486,-0.019816,-0.017915,-0.020045
18542,20111026,9748600,0.01869,0.011501,0.013134,0.010537
18542,20111027,13861900,0.051982,0.036207,0.036277,0.034291
18542,20111028,8700600,0.005398,0.000257,0.000381,0.000389
18542,20111031,9275100,-0.024677,-0.024638,-0.019053,-0.024738
18542,20111101,13545900,-0.02996,-0.028596,-0.025533,-0.027942
18542,20111102,9307800,0.02521,0.017069,0.017888,0.016105
18542,20111103,11160900,0.021929,0.019189,0.015892,0.018782
18542,20111104,6820400,-0.002708,-0.00556,-0.004275,-0.00628
18542,20111107,7287400,-0.007729,0.004913,0.000138,0.006296
18542,20111108,7317500,0.009368,0.011209,0.010416,0.011736
18542,20111109,11215000,-0.044322,-0.03784,-0.033587,-0.036695
18542,20111110,7323800,0.006111,0.00742,0.004584,0.008616
18542,20111111,9819800,0.042625,0.019767,0.016413,0.019489
18542,20111114,8590300,0.004161,-0.00937,-0.011208,-0.00955
18542,20111115,8761900,0.005594,0.004531,0.005085,0.004817
18542,20111116,8123000,-0.013598,-0.015089,-0.010399,-0.016616
18542,20111117,10086100,-0.020261,-0.017203,-0.013523,-0.0168
18542,20111118,6066100,0.001279,-0.000294,0.00096,-0.000395
18542,20111121,9853700,-0.029916,-0.018647,-0.019135,-0.018648
18542,20111122,7494800,-0.012401,-0.003934,-0.004842,-0.004141
18542,20111123,7644700,-0.02478,-0.023237,-0.02258,-0.022095
18542,20111125,3078700,-0.011851,-0.00363,-0.00491,-0.002686
18542,20111128,8341000,0.054889,0.030509,0.027928,0.02924
18542,20111129,6056400,-0.010275,0.002265,-0.002146,0.002214
18542,20111130,13077900,0.081069,0.043878,0.038155,0.043315
18542,20111201,7492400,-0.01083,-0.002276,-0.003635,-0.001909
18542,20111202,7899100,-0.005474,0.000098,0.004885,-0.000241
18542,20111205,7485500,0.005816,0.010289,0.009664,0.010287
18542,20111206,6447000,-0.009189,0.000388,-0.000491,0.001106
18542,20111207,8146800,-0.01115,0.00191,0.000724,0.002018
18542,20111208,7845300,-0.020761,-0.022857,-0.022706,-0.021142
18542,20111209,7140900,0.032824,0.01773,0.018907,0.016883
18542,20111212,6327900,-0.028446,-0.01554,-0.013563,-0.014914
18542,20111213,8465700,-0.024238,-0.011232,-0.012526,-0.008686
18542,20111214,13568500,-0.043746,-0.012733,-0.009141,-0.011348
18542,20111215,7646700,0.008046,0.003745,0.002503,0.003243
18542,20111216,11560700,-0.005701,0.004962,0.003603,0.003216
18542,20111219,7922200,0.000573,-0.012648,-0.014677,-0.011733
18542,20111220,7845200,0.051347,0.030024,0.026932,0.029825
18542,20111221,7180300,-0.00109,0.002021,0.00141,0.00195
18542,20111222,4768500,0.001964,0.00891,0.008202,0.008266
18542,20111223,3369000,0.004793,0.007861,0.004194,0.009035
18542,20111227,3218100,-0.007588,0.000019,-0.000984,0.000079
18542,20111228,5250100,-0.023812,-0.013637,-0.013493,-0.012478
18542,20111229,3573400,0.013539,0.010773,0.008718,0.010707
18542,20111230,3279800,0.000221,-0.00258,0.002144,-0.004291
18542,20120103,8180800,0.037307,0.016152,0.017012,0.015474
18542,20120104,7337200,0.009257,-0.000447,-0.00138,0.000188
18542,20120105,5558500,0.007064,0.002928,0.004055,0.002944
18542,20120106,5474700,0.002513,-0.002907,-0.000598,-0.002537
18542,20120109,6537600,0.013993,0.002815,0.004418,0.002262
18542,20120110,9550600,0.029454,0.01042,0.01111,0.008886
18542,20120111,7228500,-0.003201,0.000951,0.004571,0.00031
18542,20120112,10471800,0.023083,0.003046,0.005077,0.002337
18542,20120113,9918900,0.005297,-0.005312,-0.005005,-0.004948
18542,20120117,8869200,0.008685,0.003904,0.003767,0.003553
18542,20120118,6799300,0.01306,0.012296,0.013701,0.011108
18542,20120119,9465200,0.014291,0.00558,0.005448,0.004939
